LOCODE,LAT,LON
USNSC,42.5167,-96.4667
USNW2,38.9833,-74.8167
USYNO,44.0167,-71.6833
USNHM,42.3333,-72.6333
USZZH,45.1167,-85.6167
USNTR,43.15,-86.25
USNOW,42.15,-70.7833
USNXL,39.8833,-75.3
USTXQ,44.05,-123.4333
USNYX,41.0833,-73.9167
USOB2,41.45,-70.5667
USAKJ,38.9833,-77.4
USQOP,41.8833,-87.7833
USYOB,35.2167,-80.3167
USOKV,41.5833,-73.0833
USXOR,41.2833,-82.2167
USOBI,36.25,-89.1833
USOAM,39.9167,-74.1333
USOCP,40.3167,-74.0167
USOC7,35.1167,-84.7167
USO82,45.25,-96.3167
USOGY,41.2833,-89.05
USYOQ,43.25,-70.6
USZHE,35.7167,-97.9667
USOKX,42.7167,-84.4167
USDXX,40.8167,-73.6
USOL2,38.0333,-122.2333
USZOT,38.65,-90.3667
USQOT,34.1833,-102.1333
USQOA,41.4667,-75.6
USIA3,42.0167,-96.0833
USOT5,40.75,-82.5833
USONG,46.8667,-89.2833
USZOW,35.0667,-85.05
USOBC,30.2833,-87.5667
USOSZ,48.5978797,-122.9446258
US8MN,34.85,-120.4333
USOEG,41.6333,-83.4833
USYDO,47.6167,-120.2167
USM2S,38.05,-93.7
USOS3,39.2,-95.3
USOV3,41.6333,-70.3833
USOSW,43.45,-76.5
USOTL,41.75,-83.7333
USOSV,40.4667,-75.1667
US3VC,46.3167,-120.0833
USZOD,28.6667,-81.2
USPAH,37.0833,-88.6167
USPGE,38.6833,-90.3
USPY6,28.9833,-81.5333
USPBE,42.9167,-74.5667
USPQM,40.4167,-75.5333
USPMZ,40.4667,-79.1667
USP64,25.6167,-80.3167
USPGZ,32.7667,-98.2833
USQPM,37.25,-78.6667
USP77,41.6833,-94.35
USPK3,35.2667,-111.95
USPKT,34.9,-79.0
USPAS,29.6833,-95.2
USPCP,40.7667,-73.0167
USPWG,45.9333,-119.6
USYL2,39.75,-76.2667
USPS6,45.35,-89.0
USQPN,41.0333,-72.45
USJUY,43.1333,-71.45
USZPB,25.9833,-80.1667
US7CA,39.1833,-121.1833
US9DK,38.2833,-122.65
USPPS,39.95,-75.05
USPB4,30.3333,-87.1333
USPQN,40.95,-74.2833
USXPE,31.5,-87.4833
USPYB,39.4667,-76.2
USYPB,42.8667,-71.95
USYPH,44.5333,-123.35
USYPF,35.7833,-83.55
USPGX,46.3333,-94.4667
USPIW,29.1833,-89.25
USPAA,31.8667,-86.9833
USQPS,41.1667,-104.0667
USYPN,41.6,-74.2833
USQPY,41.9667,-73.65
USITV,44.4333,-90.1167
USEUU,26.8333,-82.2667
USPI7,58.35,-135.6333
USP2L,41.5667,-85.0
USPLP,42.55,-87.9333
USQPH,35.6333,-86.0333
USPA2,38.9,-123.6833
USPP5,34.45,-120.4667
USPP3,40.0833,-74.05
US9IU,38.0667,-122.8
USPRS,48.9833,-123.0667
USOW4,47.7833,-122.4
USQPD,41.0167,-80.6
US4NM,30.7167,-85.9333
USPO7,46.9667,-95.3833
USPAL,30.4474878,-91.2073261
USPOA,29.8833,-93.9167
USPRY,47.6,-122.5
USPOB,29.3667,-94.75
USPCV,28.4,-80.6
USPZH,38.05,-122.0167
USQPR,29.0,-89.1667
USPEB,39.3,-74.9667
USPE2,41.9,-73.9833
USFOC,29.1,-90.1833
USPGH,47.85,-122.5833
USABC,48.0167,-122.75
USNTD,34.1333,-119.1833
USPHN,42.9667,-82.4167
USPTJ,40.9333,-73.0667
USJDT,26.05,-80.1167
USPLU,47.9167,-122.6833
USPMV,61.2667,-149.9167
USPDI,47.7,-122.5667
USPME,27.6333,-82.55
USPM3,40.4333,-74.1
USPM4,40.8,-73.9167
USURR,40.7833,-74.9
USPNJ,40.6833,-74.1167
USLU8,30.05,-90.5
USPO2,42.75,-124.5
USYPR,38.3,-78.8167
USRI4,39.9833,-75.1
USPSJ,29.8,-85.3
USPSL,35.1667,-120.75
USPOW,40.8167,-73.6833
USPOJ,41.5833,-87.2
USZPT,42.5667,-78.0333
USPOD,33.5667,-83.8833
USDTP,27.8667,-97.3167
USXPT,37.3833,-122.2333
USVTP,42.0333,-78.3333
USPG8,41.2,-73.5667
USTXX,33.8,-95.5167
USPP4,36.15,-75.85
USZPW,37.5333,-77.9167
USPS3,43.2833,-89.7167
USPS9,42.0833,-111.8667
USPT7,38.2333,-82.5833
USPP9,37.3,-78.55
USQPX,33.2333,-96.8
USPGQ,47.8167,-122.4333
USZQE,39.8833,-76.15
USZQU,33.1333,-94.15
USQUI,39.9167,-120.9167
USYRG,33.7333,-86.15
USXRC,33.95,-86.0333
USRBO,33.0167,-117.05
USRHG,33.7333,-116.4167
US8DD,36.35,-105.6
USYRP,38.3,-78.05
USXRA,42.4667,-73.8167
USACC,32.2593146,-90.4225951
USYRO,39.0,-94.45
USRF5,40.8,-105.5833
USRHY,40.3667,-75.4833
USRDK,41.0,-95.2167
USRR6,39.25,-123.2
USIZK,37.4667,-80.3167
USRXF,48.9,-115.1667
USYRY,41.0833,-78.8833
USZBK,41.9167,-73.9
USRIC,37.55,-77.45
USZIC,44.9167,-123.2167
USRIM,40.8833,-84.2
USRAF,44.8833,-89.4167
USR88,43.45,-89.2333
USRG6,41.9167,-87.8333
USQQN,29.95,-90.2
USZRB,37.7333,-120.9333
USRGJ,45.6167,-122.7667
USVRD,41.3833,-73.1667
USVSE,41.7667,-71.35
USR55,38.2833,-78.2667
USRC6,41.65,-80.85
USXRT,41.45,-74.1833
USR63,39.5333,-91.0
USRP3,44.1833,-69.0833
USR2V,37.7167,-77.6667
USRYF,34.8,-85.0167
USRKY,41.4667,-81.8333
USRD4,38.0167,-122.25
USRGS,41.8333,-71.9
USRH2,38.5667,-75.1
USR3O,43.2333,-70.8167
USOMD,33.7333,-117.1667
USRLT,45.7333,-120.2
USR34,41.0833,-81.2333
USRSG,29.55,-95.8
USRJT,41.5667,-74.0
USRSK,37.4167,-88.35
USRAJ,42.7833,-73.9667
USR5W,43.5167,-96.55
USZRE,32.9,-96.55
USYRF,33.0,-80.8
USYRD,39.85,-75.0667
USZRY,40.9667,-73.6833
USZHB,39.9,-95.8
USSBB,39.4833,-83.6333
USQSK,43.5,-70.45
USSAC,38.5667,-121.4833
USGXH,41.0167,-72.3
USSP2,40.9167,-72.2833
USXSG,46.0833,-88.0667
USSA3,38.3833,-81.8167
USS7T,38.7833,-90.5
USSKZ,40.7167,-76.1833
USCS4,42.4833,-82.8833
USST9,44.0167,-69.1833
USHZA,40.4167,-84.6333
USJSY,26.4833,-82.0833
USJO4,30.0833,-81.5833
USTOU,43.0,-74.6833
USYSJ,31.9167,-91.2333
USUTS,30.25,-91.2333
USSTL,38.6167,-90.1833
USS67,44.8333,-92.9833
US6TT,27.7167,-82.7333
USPIE,27.7667,-82.6833
USXTM,39.9167,-77.7833
USIOR,40.7833,-124.2
USZSI,37.2,-105.55
USSAN,32.7,-117.15
USZXZ,36.1167,-121.0167
USBMH,38.6167,-89.1167
USZDS,40.85,-73.7167
USSKY,41.4333,-82.7
USYSG,33.9167,-84.3667
USFU7,43.6667,-84.3667
USJQJ,30.4,-86.2333
USRO2,33.95,-120.1
USSA6,33.4667,-80.4833
USSRN,42.9167,-85.2
USZOR,27.3333,-82.5333
USS4Y,27.2167,-97.7833
USZOP,47.0,-123.4667
USTSA,35.2167,-88.2333
USXNA,40.45,-74.35
USQJZ,42.4667,-90.25
USS44,44.7,-122.8333
USXOT,33.5833,-91.0667
USSTZ,33.5,-111.8833
USTTS,37.7833,-78.4833
US7OL,40.8333,-73.6333
USYSB,37.6,-87.5167
USSE4,37.1167,-96.1833
USOSM,32.4073589,-87.0211007
USXSK,41.4667,-81.5333
USSR4,30.45,-86.5833
USYSH,40.7833,-76.55
USYSD,44.45,-123.1
USNE5,41.1833,-97.4167
USZ4X,45.3,-90.95
USXSI,41.0667,-72.3333
USZSO,42.2333,-71.3667
USXSH,38.65,-120.9167
USSBQ,39.65,-74.1833
USIPX,30.2,-88.95
USXSY,40.7333,-74.3167
USS7I,37.6167,-82.35
USSI7,37.15,-120.2833
USZVA,37.1667,-90.4667
USVKY,39.0333,-84.3833
USXVN,45.0,-122.7667
US2SI,28.0333,-97.5
USYER,44.2833,-121.5333
USSI2,64.4833,-166.2
USSK4,33.35,-92.7167
USYSV,47.5333,-116.1667
USITN,40.15,-79.7333
USYSK,48.15,-122.1667
USS7Y,34.75,-76.5167
USSE3,47.3833,-119.4833
USYSS,42.65,-111.6
USOMU,38.3167,-76.45
USSS3,41.7333,-71.1667
USODT,41.5833,-70.9333
USYSY,41.6833,-72.5833
USZYX,42.6,-70.8667
USXSJ,40.55,-111.9167
USS7K,41.4333,-71.5167
USAA9,36.4333,-76.3167
US2OG,41.1833,-111.9667
USPXD,26.1,-97.15
USSPT,44.8833,-93.05
USS8K,40.7167,-111.8833
USQSW,42.1,-71.25
USIOH,41.2333,-77.0
USUWH,41.6833,-72.1667
USHH7,34.9833,-90.1167
US7BA,36.45,-83.8667
USRWQ,39.2833,-86.75
USECR,35.6833,-80.4333
USLX8,43.2,-91.95
USXXO,38.2,-77.5833
USQSG,43.1667,-90.0667
USSG3,42.4333,-88.1833
USZSG,39.8667,-76.85
USS3G,37.2667,-79.85
USXPG,40.8667,-72.5333
USYSP,40.2667,-78.45
USSR9,40.6333,-112.2833
USYRX,35.4,-79.7833
USRL5,38.4,-85.8833
USXAR,34.3667,-82.6833
USUYU,40.5833,-74.15
USQQX,40.2333,-76.8333
USTEP,42.5333,-73.3667
USSGI,41.7833,-89.6833
USZSB,38.4333,-77.9
USTWM,44.7167,-94.35
USSKT,41.8167,-87.7667
USLLM,32.4333,-82.2
USTIS,45.05,-92.8
USTK9,47.35,-111.1667
USSCK,37.95,-121.2833
USSGN,41.3333,-71.9
USS8T,41.2167,-73.9833
USNYI,41.2333,-73.9833
USSO9,38.5,-90.0833
USZST,41.5667,-73.7333
USVOW,42.15,-79.4
USQST,40.1,-78.9333
USTFO,44.8,-90.0667
USHJD,43.8667,-111.7333
USZSU,40.5,-81.6333
USASZ,33.75,-87.05
USSK3,24.65,-81.45
USSUT,33.9833,-77.95
USUIT,61.5333,-150.5
USZSD,37.1833,-77.55
USZYY,44.9667,-85.65
USZS2,38.15,-79.2
USYL9,41.7167,-83.7
USTB3,42.9333,-97.65
USQTB,34.1333,-78.8667
USTCH,47.5167,-90.9167
USTFT,29.9833,-90.4333
USTA3,47.3667,-123.05
USZAO,41.5,-92.7333
USYTL,42.2333,-122.7833
USTA2,34.75,-95.0333
USYTA,32.5333,-85.8833
USTRK,26.2,-80.25
USTMM,37.2333,-89.2667
USXTS,37.65,-81.3
USTBJ,51.7333,-178.0333
USZTG,44.5333,-123.1
USTWZ,41.0667,-73.8667
USTDI,48.3833,-124.7333
USTNE,25.0,-80.5167
USUTA,33.1833,-90.2167
USTMZ,36.5833,-92.3
USTSL,44.0333,-107.45
USZNH,43.95,-69.2167
USVVC,35.95,-119.0333
USNJQ,44.35,-121.1667
USQTY,32.0833,-90.2833
USCY2,33.0833,-96.8833
USOJL,33.7833,-118.2333
USTPS,41.6833,-81.05
USTHF,47.6,-115.35
USTPW,40.8167,-78.6167
USQTF,45.8833,-111.5833
USOI7,41.7833,-86.6
USXTN,37.8667,-122.45
USZTR,33.7,-91.45
USXTE,34.1333,-79.9333
USTSI,34.25,-96.6833
USQTH,43.9667,-90.5
USYTO,40.9667,-76.0833
USTKN,41.25,-73.9833
USQTO,41.2,-89.0667
USQTN,31.4333,-106.0833
USTTV,40.5167,-74.25
USZTU,39.8167,-75.75
UST5W,30.8833,-98.4667
USTC4,38.6,-90.45
USTFG,39.4,-86.15
USTFR,41.3167,-80.4167
UST2R,44.3333,-91.5167
US8YI,36.7833,-121.3167
USTNV,38.55,-77.3333
USYTC,46.25,-119.1167
USQTI,33.5833,-85.8667
USOYY,38.0,-86.8
USTRY,42.7167,-73.6833
USTMN,35.6667,-90.5
USZNT,35.2,-82.2333
USXTY,40.8833,-72.4
USUQQ,48.0667,-122.2833
USTNI,34.6833,-90.3667
USTP2,44.2167,-74.4667
USM4U,42.5833,-72.55
USTT9,42.5833,-74.7667
USTW2,43.35,-86.15
USZYI,32.0,-80.8333
US4TP,34.5667,-91.45
US3DV,20.65,-156.3833
US9QA,43.35,-123.4667
USZUC,43.6833,-90.2667
USYUG,46.55,-120.4667
USUT2,37.7667,-87.9333
USUHI,44.6,-69.3333
USUKK,32.85,-96.8
USYUP,40.8333,-73.55
USQUS,44.4,-74.2667
USUWC,40.0667,-75.6833
USUXX,42.0667,-71.6167
US8QA,38.0833,-120.4667
USVLS,33.4167,-96.5667
USVBE,42.6667,-90.7167
USVGS,38.6,-83.3167
USYVR,34.9,-84.9667
USYVI,47.4167,-122.4667
USVN3,29.2667,-89.35
USVNT,34.2667,-119.2833
USVE9,41.4167,-82.35
USVKB,42.1167,-85.5167
US3DU,38.1333,-121.2
USVMD,38.4833,-75.8167
USVJ2,46.1667,-119.0
US3TR,38.2667,-122.4333
USVED,40.3167,-111.75
USVOT,29.8833,-89.8833
USVIR,43.55,-90.8833
USWR4,40.95,-72.8333
USWY2,33.1167,-85.5667
USWW9,32.6667,-80.1667
USQWD,29.6833,-97.2833
USWG2,29.9167,-90.2
US9AI,21.4333,-158.1833
USWH7,21.4333,-158.1833
USWA7,41.25,-82.3833
US8UY,40.45,-83.0667
USWU7,41.4667,-95.2167
USH9S,36.7167,-93.1833
USWA4,37.3833,-102.2667
USYWD,33.85,-81.7167
USASS,34.3833,-82.2333
USVWR,45.8167,-122.85
USWZS,38.7833,-84.9
USWTU,36.1,-84.5833
USKJH,41.65,-73.3167
USWAB,33.7333,-82.7333
USW9A,41.1667,-111.9667
USWVA,34.15,-89.6167
USWPF,31.8,-91.3667
US999,41.2167,-76.3667
USUGN,42.35,-87.8333
USWQU,46.15,-123.4
USWUP,44.35,-89.0833
USZAL,32.6833,-84.7333
USYWZ,44.9667,-93.5
USXBW,37.1333,-94.45
USAFW,29.5333,-95.1167
USEOM,30.05,-90.8667
USWCO,35.9,-80.25
US3OL,41.9333,-70.0333
USWNH,43.8667,-71.9167
USWEQ,43.0167,-88.0
USWBM,42.3667,-71.7833
US4WR,41.9167,-71.7833
USL3Y,39.8167,-75.8167
USYWE,40.3833,-79.9
USWLQ,40.2833,-74.0167
USJWQ,39.95,-84.3167
US3TU,42.35,-71.2333
USWOT,41.3833,-73.95
USWR3,38.75,-83.0167
USZDG,40.3333,-75.9333
USXTR,43.5833,-73.0333
USYLY,40.7333,-73.1
USWMU,41.65,-70.25
USWEP,40.0167,-74.8333
USWY7,44.6333,-105.3333
USZXQ,38.1167,-75.7
USWPT,46.8900903,-124.1040613
US3DC,34.05,-118.4167
USWWI,44.3167,-88.9167
USU3V,44.05,-73.2
USYWH,42.4333,-72.6333
USWKT,36.1,-77.7
USXWE,45.15,-88.75
USZTP,46.75,-89.5833
USXWT,39.9833,-86.3333
USWQA,42.0833,-70.9333
USWCP,41.9,-87.6667
USYWI,41.5667,-78.6833
USVTD,43.6667,-72.3167
USYWA,31.3333,-83.0333
USIIW,39.15,-122.15
USIIM,42.6833,-84.2833
USQWL,41.7,-72.2
USW26,32.75,-97.65
USWMA,46.6667,-117.1333
USWTN,33.7667,-118.2667
USILM,34.2167,-77.9333
USWMJ,41.7,-72.15
USQZJ,44.3,-69.5667
USWGX,32.05,-100.1167
USZTK,42.1,-87.7333
USONA,44.05,-91.6333
USWNS,41.9167,-73.05
USZIW,28.6833,-81.3
USWQZ,40.3667,-80.7
USWNF,43.6167,-89.7667
USXWO,41.6,-72.9833
USTIE,41.5167,-85.3667
USWFB,43.5833,-71.2
US8DC,38.0,-122.6333
US8TT,41.35,-74.1
USUO4,35.6333,-82.5833
USWO7,43.5167,-75.15
US8XC,40.6167,-73.7
US8XD,41.45,-81.4667
USWDZ,40.7532952,-73.9068973
USWOV,44.1333,-72.0167
USYWR,41.1833,-77.3667
USWXS,44.3167,-88.1667
USWUR,38.55,-82.7667
USXYT,41.5167,-86.1667
USZWK,41.0,-74.1667
USQWW,40.0,-75.2667
USYAZ,32.85,-90.4
USYOK,52.0167,-176.0333
USYKB,43.1667,-70.6
USZYH,43.1333,-70.6333
USYTW,43.2333,-79.05
US8PR,38.7833,-121.8667
USZR9,35.2333,-82.4
USZUM,44.2833,-92.6667
USCHI,41.83333333,-87.63333333
USORF,36.8973,-76.3476
USLAX,33.71666667,-118.41
USSAV,32.03333333,-81.11666667
USOAK,37.83333333,-122.3
USMIA,25.76666667,-80.16666667
USMEM,35.06666667,-90.16666667
USALB,42.652341,-73.755086
USANC,61.2063,-149.931
USAQW,39.883,-76.983
USBOS,42.373,-71.0435
USBPT,30.080174,-94.1265562
USCDE,39.9259463,-75.1196199
USCHS,32.79487,-79.914565
USCHT,39.849557,-75.3557457
USCPT,34.39866,-119.518162
USCRP,27.8005828,-97.396381
USCRW,38.349862,-81.631863
USCVG,39.1031182,-84.5120196
USDBQ,42.5005583,-90.6645718
USDCY,35.283,-99.133
USDIJ,39.1,-84.6
USDKH,31.0,-83.567
USDSM,41.585734,-93.624048
USDTC,38.75,-108.067
USDUT,53.8898,-166.5421999
USDWQ,42.067,-74.983
USEAZ,44.1,-70.383
USECH,41.6392024,-87.4547635
USEFS,34.117,-117.517
USEGH,34.05,-79.75
USEIF,27.783,-82.783
USEJK,37.95,-92.967
USENW,42.587007,-87.825115
USEQW,34.433,-119.883
USERI,42.130053,-80.086061
USEZX,39.31667,-74.98333
USFAV,41.7,-71.167
USFDF,35.533,-76.217
USFGQ,40.817,-73.017
USFGX,33.583,-83.817
USFPO,28.9541368,-95.3596617
USFTA,34.433,-92.383
USFVP,41.433,-81.85
USGGE,33.376834,-79.2944964
USGJQ,40.8,-74.2
USGLC,39.89223,-75.116706
USGLS,29.3013479,-94.7976958
USGOH,41.85,-73.233
USGPT,30.3674198,-89.0928155
USGPW,42.433,-82.9
USGSQ,43.183,-78.567
USGUM,27.75,-90.833
USGXR,38.6,-121.267
USHCJ,37.68333,-97.33333
USHID,26.1,-98.267
USHJS,27.867,-97.067
USHKG,34.983,-81.417
USIEG,42.367,-88.133
USILG,39.744655,-75.5483909
USINL,48.6023149,-93.4040679
USITO,19.7241106,-155.0868193
USJAM,45.617,-70.233
USJAX,30.389696,-81.5419
USJBK,37.31806,-77.17972
USJCQ,39.917,-89.05
USJCX,29.767,-95.233
USJFZ,36.417,-81.467
USJIO,41.41667,-78.55
USJJQ,36.733,-80.383
USKAJ,28.217,-82.45
USKKV,25.767,-80.183
USLAT,33.8,-118.067
USLCH,30.2,-93.2833
USMES,44.977753,-93.2650108
USMNH,40.783,-73.967
USMOB,30.6953657,-88.0398912
USMRH,34.7229391,-76.7260436
USMRT,44.5864488,-75.6482908
USMSY,29.9510658,-90.0715323
USMTW,44.088539,-87.658522
USNDB,41.633,-70.967
USNEW,29.9429828,-90.3517469
USNOQ,37.817,-75.583
USNQV,39.583,-91.4
USNTS,32.90567,-79.96115
USNWZ,43.1,-70.817
USOCX,38.9,-75.167
USOMA,41.2565369,-95.9345034
USOZN,40.667,-73.817
USPAE,47.9789848,-122.2020795
USPAY,40.5,-74.2666
USPDX,45.511841,-122.675634
USPEF,26.1,-80.133
USPFN,30.1588129,-85.6602058
USPHL,39.908,-75.1695
USPLL,30.45,-91.2
USPLV,28.6,-96.617
USPNS,30.420567,-87.217816
USPVD,41.8,-71.3833
USPWM,43.6590993,-70.2568189
USQHH,40.45,-73.833
USQJC,43.45,-95.317
USQOC,47.533,-122.633
USQRT,29.88333,-93.91667
USQSS,42.48333,-82.88333
USRCH,39.278622,-93.9768876
USRJQ,40.167,-104.367
USROJ,40.017,-76.167
USRUX,38.167,-78.267
USRWC,37.4852152,-122.2363548
USRWR,40.81667,-73.68333
USRYK,40.567,-73.833
USRYN,40.783,-73.633
USSAB,30.5639831,-93.6509005
USSEA,47.6062095,-122.3320708
USSFO,37.77916,-122.420049
USSFY,42.101355,-72.588234
USSJC,37.338902,-121.890434
USSLM,38.6269929,-88.9456158
USSRE,29.95,-90.317
USSSI,31.149678,-81.491586
USSTP,44.9537029,-93.0899578
USSUL,29.467,-89.683
USSXF,35.3314225,-107.6431104
USTAJ,34.117,-117.583
USTBW,71.283,-156.667
USTBZ,31.617,-111.05
USTIW,47.2528768,-122.4442906
USTJB,40.25,-81.217
USTJJ,39.35,-94.767
USTLQ,43.283,-77.617
USTOZ,37.783,-79.883
USTPA,27.950575,-82.4571776
USTQT,41.483,-79.45
USTSX,43.833,-90.633
USTUV,51.933,177.45
USUCR,39.9,-83.083
USVDZ,61.1,-146.2
USVIX,39.0428907,-75.5718695
USVQV,42.6,-85.083
USVXJ,40.533,-84.733
USWGB,43.767,-94.183
USWKB,41.21667,-75.86667
USWMP,43.417,-75.9
USWNK,44.483,-73.2
USWPB,29.75,-90.0
USWRP,39.8,-75.617
USWUS,41.667,-92.017
USWXB,40.333,-79.8
USWYZ,44.96667,-93.5
USXMY,48.267,-124.267
USXZW,43.417,-75.883
USYEC,44.117,-88.733
USYEJ,37.55,-120.9
USYNM,39.38333,-81.2
USYSC,33.333,-86.617
USYST,47.25,-119.717
USYTJ,38.533,-79.783
USYUD,43.967,-70.6
USYXB,33.6,-91.2
USZKL,28.1461248,-82.7567679
USZWB,39.9991865,-78.2388071
VCCRP,13.1667,-61.2333
VCKTN,13.1333,-61.2167
VCBQU,13.0,-61.2167
VCCAN,12.717,-61.317
VCGRG,13.267,-61.117
VCSVD,13.2509747,-61.1863473
VICTD,17.75,-64.75
VICZB,18.3333,-64.8
VISTT,18.35,-64.9333
VICHA,18.3419004,-64.9307007
VILIB,17.6908086,-64.7493118
GDSTG,12.0560975,-61.7487996
TCGDT,21.4674584,-71.1389101
TCNCA,21.8673461,-71.975699
TCPLS,21.7737654,-72.271908
TCXSC,21.5112365,-71.51898
VGJVD,18.45,-64.733
VGNIS,18.317,-64.617
VGPUR,18.417,-64.6
VGRAD,18.4286115,-64.6184657
VGSHO,18.383,-64.7
VGTOV,18.4334704,-64.6332782
ALSAR,39.8833,20.0
ALSHG,41.8,19.5667
ALVOA,40.4667,19.4833
ALBUT,41.153332,20.168331
ALDRZ,41.3245904,19.4564686
ALHMR,40.133,19.717
ATAWH,48.3833,15.85
ATATN,48.2167,14.4
ATSXA,48.6833,16.8667
ATBFS,47.4167,13.2167
ATBOE,47.9833,14.75
ATBRZ,47.5,9.7667
ATDWA,48.3,16.5667
ATDKZ,47.6,16.6333
ATERR,48.6,16.8167
ATNNN,47.9,16.6333
ATDRO,48.45,15.5667
ATDUE,48.3833,15.5167
ATEBR,47.95,16.4
ATEWD,46.6833,15.8333
ATBRI,48.45,15.75
ATERO,48.45,15.8833
ATDFC,48.35,14.45
ATERL,47.6667,12.1667
ATEPD,48.3333,15.9
ATFSU,47.7667,13.2167
ATLKN,48.7167,13.5833
ATFHR,46.9333,16.0
ATFPS,47.15,11.35
ATGA6,46.7167,15.55
ATGDN,47.9167,13.8
ATGFS,48.3333,16.2333
ATGRN,48.2167,14.8333
ATSWH,48.4,16.6167
ATGSN,47.8667,15.8833
ATDOF,48.45,15.7167
ATHKM,48.45,15.7167
ATLTX,48.0333,15.7667
ATGHH,48.7,16.0667
ATITN,48.3833,16.1
ATTEN,46.9833,15.5
ATBNN,48.5,16.5667
ATEIN,48.0667,16.7833
ATZIN,48.3167,15.6667
ATJPS,48.7833,15.5667
ATZLF,48.7,16.05
ATJDD,47.1167,15.35
ATKAM,47.4,14.9
ATKTT,47.25,11.2667
ATZRF,48.65,16.65
ATKFD,47.2,14.8167
ATKMB,48.2167,15.1667
ATGHJ,48.36056,15.66426
ATLZD,48.3,16.35
ATLUA,48.4833,13.8833
ATLTS,46.6667,15.4667
ATIEG,48.5833,15.8667
ATMAN,48.0833,13.6667
ATMAB,48.2167,15.15
ATMKA,47.2333,16.0833
ATMKC,48.1833,14.7
ATMBS,47.75,16.6667
ATNT9,47.8333,16.1
ATNGG,48.4833,15.8833
ATNFN,48.4833,13.9833
ATNAD,48.05,14.85
ATND2,47.9333,17.0667
ATNUZ,47.1833,9.8
ATXAE,48.1,14.8
ATGGU,47.8333,16.6667
ATOSH,48.3333,14.1833
ATPBU,48.1833,15.0667
ATPET,48.1333,15.15
ATPAS,47.85,16.8333
AT7PZ,48.2,15.5167
ATRAD,47.3833,13.45
ATRHN,48.2333,13.0
ATETZ,47.2833,11.05
ATRHR,48.0667,16.85
ATRRF,48.4,15.5
ATSAK,48.4833,13.75
ATSGS,47.9833,12.8833
ATSMR,47.05,15.75
ATFBZ,46.9167,15.25
ATSUH,48.6,16.7667
ATSVM,48.4667,14.15
ATSMK,48.3833,14.7333
ATTTL,48.7,15.9
ATSAG,47.85,16.6167
ATSFT,48.4333,15.55
ATSPG,48.45,16.7333
ATSPZ,48.3667,15.4167
ATSTD,47.6,13.6333
ATSSS,47.4833,16.4833
ATSUS,48.1167,14.0167
ATST6,46.8,15.8667
ATTAM,47.1333,13.8
ATTKP,48.4167,13.5333
ATTFS,47.3167,11.65
ATTHS,48.3833,15.6833
ATTMR,48.3333,15.7333
ATVEL,46.6167,14.05
ATERM,47.4667,15.0
ATWSE,48.1667,14.7167
ATWEU,48.1,15.5167
ATWDF,46.8833,15.4667
ATWUL,47.8,16.5
ATZNG,48.4833,15.6833
ATBBS,47.63333,12.21667
ATDRA,48.7584649,16.6507933
ATFNA,48.183,16.433
ATOBU,48.462842,14.2237852
ATORC,47.9456638,13.6048457
ATREG,48.083,14.133
ATRTV,48.053,16.64653
AXMHQ,60.1,19.95
BA4CA,44.9667,15.9333
BADOJ,45.05,18.5667
BAFOJ,43.95,17.9
BAJBA,43.65,17.75
BAMAG,44.5333,18.0833
BANEM,42.9167,17.6167
BASMT,44.7667,16.6667
BAVGS,43.9,18.35
BAZNK,44.3833,19.1
BEAND,50.4833,5.1
BEANR,51.2167,4.4167
BEAPT,50.8167,3.9667
BEAST,50.9833,3.55
BE7PD,50.3667,3.7667
BEW5R,50.6,5.4
BEBSR,51.0333,4.1667
BEBAI,50.2833,5.3333
BEBGK,51.2,3.5167
BEBCM,50.7833,3.5
BEWHT,50.35,3.8833
BEBMB,50.9833,4.5667
BEBO2,50.3833,3.9333
BEBRU,50.8333,4.3333
BECRL,50.4167,4.4333
BECTA,50.6833,5.6667
BECCS,50.4667,4.3667
BEDKN,51.1333,3.9833
BEDNB,51.0,4.0833
BEDGN,51.05,3.6667
BE9IR,50.8,5.6667
BEEQE,50.95,3.6333
BEEKS,51.15,3.9667
BEEAM,50.85,3.6333
BEEMP,50.7,3.25
BEEET,49.5833,5.5833
BEFNR,50.4333,4.7333
BEGVR,50.9333,3.6667
BEGEL,51.1667,5.0
BEGBH,51.0167,5.2333
BEGNE,51.05,3.7167
BEGEA,50.7667,3.8667
BEHCT,50.7333,5.6667
BEHLU,50.7833,3.1333
BEHMM,51.0833,3.5333
BEHMB,50.4333,4.6667
BEHNA,51.0167,3.0
BEHAR,50.8833,4.4167
BEHET,51.2,5.45
BEHUX,50.3,4.9
BEHUY,50.5167,5.2333
BEJAM,50.45,4.8833
BEJAK,50.65,5.6333
BEKCT,50.9333,3.1833
BEKLE,51.1833,5.5167
BEKJK,50.8333,3.2667
BEKRN,50.95,5.3
BEKWA,51.1,5.1333
BELUZ,50.5667,3.7667
BELGM,51.05,3.5667
BELQA,50.65,3.8
BELAW,50.8,3.1833
BELGG,50.6333,5.5667
BELBS,50.35,4.25
BELOK,51.1,3.9833
BELUI,50.3833,4.9
BEWBR,50.6667,4.45
BEMLD,50.4833,4.9667
BEMBY,50.55,3.5
BEMGM,51.0167,3.5333
BEMEG,50.9,3.7
BEELS,50.9667,3.7
BEMSP,51.0,4.0667
BEMRB,51.1667,3.2667
