signaldate,LAT,LON,operation_id,Outlier GPS,In Port,At Sea Anchor,At Sea Adrift,At Sea Voyage
2024-09-12T09:02:00.000000,36.338866166667,19.291425,4,0,0,0,0,1
2024-09-12T09:03:00.000000,36.338965666667,19.286715,4,0,0,0,0,1
2024-09-12T09:04:00.000000,36.3390545,19.2820715,4,0,0,0,0,1
2024-09-12T09:05:00.000000,36.339114,19.277516,4,0,0,0,0,1
2024-09-12T09:06:00.000000,36.339146,19.272870666667,4,0,0,0,0,1
2024-09-12T09:07:00.000000,36.339166166667,19.268181333333,4,0,0,0,0,1
2024-09-12T09:08:00.000000,36.339156833333,19.2633845,4,0,0,0,0,1
2024-09-12T09:09:00.000000,36.339146166667,19.258652666667,4,0,0,0,0,1
2024-09-12T09:10:00.000000,36.339129833333,19.253888333333,4,0,0,0,0,1
2024-09-12T09:11:00.000000,36.339217833333,19.249140833333,4,0,0,0,0,1
2024-09-12T09:12:00.000000,36.3392485,19.244425166667,4,0,0,0,0,1
2024-09-12T09:13:00.000000,36.339261166667,19.239761833333,4,0,0,0,0,1
2024-09-12T09:14:00.000000,36.3393065,19.235093166667,4,0,0,0,0,1
2024-09-12T09:15:00.000000,36.339354833333,19.230425666667,4,0,0,0,0,1
2024-09-12T09:16:00.000000,36.339382166667,19.225748666667,4,0,0,0,0,1
2024-09-12T09:17:00.000000,36.3394365,19.221081833333,4,0,0,0,0,1
2024-09-12T09:18:00.000000,36.339478333333,19.216401,4,0,0,0,0,1
2024-09-12T09:19:00.000000,36.3394855,19.211730333333,4,0,0,0,0,1
2024-09-12T09:20:00.000000,36.339492,19.207052666667,4,0,0,0,0,1
2024-09-12T09:21:00.000000,36.339531,19.202372166667,4,0,0,0,0,1
2024-09-12T09:22:00.000000,36.339526,19.197701166667,4,0,0,0,0,1
2024-09-12T09:23:00.000000,36.339520833333,19.19302,4,0,0,0,0,1
2024-09-12T09:24:00.000000,36.3396075,19.188341,4,0,0,0,0,1
2024-09-12T09:25:00.000000,36.339602833333,19.183659,4,0,0,0,0,1
2024-09-12T09:26:00.000000,36.339562333333,19.178958666667,4,0,0,0,0,1
2024-09-12T09:27:00.000000,36.339588666667,19.174287,4,0,0,0,0,1
2024-09-12T09:28:00.000000,36.339601166667,19.169626166667,4,0,0,0,0,1
2024-09-12T09:29:00.000000,36.3395725,19.164961333333,4,0,0,0,0,1
2024-09-12T09:30:00.000000,36.339573,19.160266833333,4,0,0,0,0,1
2024-09-12T09:31:00.000000,36.339555,19.1555595,4,0,0,0,0,1
2024-09-12T09:32:00.000000,36.3395645,19.150846666667,4,0,0,0,0,1
2024-09-12T09:33:00.000000,36.3396055,19.146123333333,4,0,0,0,0,1
2024-09-12T09:34:00.000000,36.339600833333,19.141411,4,0,0,0,0,1
2024-09-12T09:35:00.000000,36.339632666667,19.136748833333,4,0,0,0,0,1
2024-09-12T09:36:00.000000,36.3396685,19.132088166667,4,0,0,0,0,1
2024-09-12T09:37:00.000000,36.339684,19.127435166667,4,0,0,0,0,1
2024-09-12T09:38:00.000000,36.339663,19.122752,4,0,0,0,0,1
2024-09-12T09:39:00.000000,36.3397325,19.1180625,4,0,0,0,0,1
2024-09-12T09:40:00.000000,36.339734833333,19.1133525,4,0,0,0,0,1
2024-09-12T09:41:00.000000,36.3397595,19.1086225,4,0,0,0,0,1
2024-09-12T09:42:00.000000,36.339800666667,19.103883333333,4,0,0,0,0,1
2024-09-12T09:43:00.000000,36.339845333333,19.099176666667,4,0,0,0,0,1
2024-09-12T09:44:00.000000,36.339876666667,19.0944775,4,0,0,0,0,1
2024-09-12T09:45:00.000000,36.339870333333,19.089749666667,4,0,0,0,0,1
2024-09-12T09:46:00.000000,36.3398605,19.0850135,4,0,0,0,0,1
2024-09-12T09:47:00.000000,36.339873,19.080271666667,4,0,0,0,0,1
2024-09-12T09:48:00.000000,36.339885833333,19.075523,4,0,0,0,0,1
2024-09-12T09:49:00.000000,36.339926,19.070788166667,4,0,0,0,0,1
2024-09-12T09:50:00.000000,36.340002166667,19.066094,4,0,0,0,0,1
2024-09-12T09:51:00.000000,36.340047666667,19.0614315,4,0,0,0,0,1
2024-09-12T09:52:00.000000,36.340119833333,19.056805,4,0,0,0,0,1
2024-09-12T09:53:00.000000,36.3401515,19.052143,4,0,0,0,0,1
2024-09-12T09:54:00.000000,36.340186333333,19.047457666667,4,0,0,0,0,1
2024-09-12T09:55:00.000000,36.340184166667,19.04278,4,0,0,0,0,1
2024-09-12T09:56:00.000000,36.340231833333,19.0381305,4,0,0,0,0,1
2024-09-12T09:57:00.000000,36.3402045,19.0334285,4,0,0,0,0,1
2024-09-12T09:58:00.000000,36.340254833333,19.028754666667,4,0,0,0,0,1
2024-09-12T09:59:00.000000,36.340301833333,19.024082833333,4,0,0,0,0,1
2024-09-12T10:00:00.000000,36.3403135,19.019414833333,4,0,0,0,0,1
2024-09-12T10:01:00.000000,36.340398,19.014775666667,4,0,0,0,0,1
2024-09-12T10:02:00.000000,36.340438666667,19.0101095,4,0,0,0,0,1
2024-09-12T10:03:00.000000,36.340445833333,19.005430833333,4,0,0,0,0,1
2024-09-12T10:04:00.000000,36.340545333333,19.000753666667,4,0,0,0,0,1
